v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,target
0.52736,-0.35729,-0.08732,-0.13727,0.71035,0.37546,1.00726,1.03207,0.65183,0.98615,-1.05396,-2.05352,0.39297,1.42194,-0.26157,1.1427,-25.166985551445727
-0.34793,1.06521,0.23899,0.06468,-1.45356,1.62172,-0.86314,0.05269,-0.03676,1.03968,-0.18657,-0.35931,0.83399,-0.79408,0.55754,-0.28697,3.41168238247345
0.20176,-1.10873,-0.06695,-0.06894,-0.44637,1.04316,0.36206,0.63054,-0.6069,-0.01686,0.39226,-0.70672,0.77885,-0.97259,0.29274,-0.92586,36.26610951688499
1.19775,0.00344,0.30686,0.70625,-0.39238,0.15524,-0.87442,1.32028,-0.35315,-0.48846,0.06525,0.16407,0.75479,2.1653,0.94847,1.26869,139.0884193527268
0.86331,-0.67319,0.87186,0.61528,-0.2977,-0.34527,0.60311,0.08885,-1.8686,-1.08564,-1.95536,0.58428,-0.60008,-0.08386,1.2219,4.28635,-58.795630562539955
0.71047,-0.93405,-0.74967,-0.79422,0.66049,-0.37194,-0.844,0.20397,1.36422,1.07096,-0.29661,1.58188,-0.25082,-2.12574,0.21682,-3.50539,100.51585556046919
1.2425,-0.34378,-0.30899,0.43383,-0.08921,-0.15651,0.37446,-0.29237,1.09712,1.04474,0.88672,-0.26407,0.40532,-0.6629,-0.4936,0.0547,152.364624778953
0.59973,-1.01952,0.62069,-0.93129,-0.70602,-1.12404,1.10244,-1.6766,-0.47272,0.6233,-0.78944,-0.85966,-0.21831,0.84192,0.29238,0.42062,-9.162624406329023
2.29305,0.92481,-1.95132,-0.73831,-0.56931,-1.51096,0.56652,0.95998,1.15433,1.23479,1.65678,-0.49072,-0.16546,0.4258,-0.41389,0.53995,281.9603600295504
1.00549,-0.94376,-0.19179,0.89605,-1.42349,-0.76921,0.26943,0.93847,-1.08162,-0.90113,-0.57896,-0.02952,-0.17246,1.48065,-1.51529,-0.0802,-122.37098905954191
0.50141,2.1595,-0.56824,-2.53296,0.14525,0.49111,0.28948,0.02549,-0.938,-1.57082,-0.74969,-0.2393,0.09732,-0.21261,-1.45856,-1.24394,-157.4637361306576
1.44072,-2.22342,-2.89457,-0.80223,-0.14669,0.34984,-0.39082,-1.56719,-0.70045,-0.1622,0.03959,-0.03562,-0.28618,-0.24009,0.76924,-1.58918,126.77989910827334
0.28645,1.09305,0.30301,0.47772,-0.11372,-0.34249,1.0502,-1.53808,-1.64898,0.6388,1.23111,-0.12819,1.89141,0.43039,0.08083,0.56734,39.255843068438075
0.35439,-0.21292,1.32245,-1.50012,0.8709,0.44778,-1.20428,-0.81159,0.47227,1.40559,0.95142,-0.39151,1.10825,-1.13766,0.12006,-0.67995,115.06390187620964
1.06641,-0.37968,0.54476,-0.66049,-0.62079,0.06508,1.23865,0.21888,-2.50675,0.81316,-0.24165,0.32359,0.33687,0.7743,-0.10087,1.1558,-53.186017682122056
-0.57351,-0.8687,-0.94878,1.02349,-0.19187,1.60229,0.87249,-0.29651,0.00967,2.62075,0.12615,0.31607,-0.81407,1.71147,0.5932,0.40032,13.215818390457816
-2.0779,-0.97133,0.8626,0.59997,2.00857,0.31184,0.07685,1.37082,-1.49789,0.61699,-0.74344,0.25893,0.73006,-0.65802,-0.26659,0.43719,-268.50789997174536
0.6954,-0.73359,-0.63525,0.92335,0.56644,-0.30228,-0.48161,1.1331,1.27154,-1.58145,-1.81145,-1.5323,-0.34051,0.37893,0.00091,-2.11515,-19.51702155170912
1.1411,-1.09326,-0.3172,0.5085,0.35937,1.02944,-0.98489,-0.94279,0.05866,1.92638,-1.44664,1.30955,-0.7356,-0.99539,-0.21126,-0.62406,-30.35195098171995
0.93542,0.03223,0.91459,-0.57778,-2.02432,-0.84042,-1.34618,0.3623,-2.46095,0.84946,-0.5102,0.99775,-1.87544,0.87806,1.15746,0.94638,12.15296133658722
-0.61348,0.10463,-0.37702,-0.03436,0.04438,0.7228,-0.90817,-0.41461,-2.05025,-0.46635,0.10124,-1.64749,0.71067,0.03684,0.28862,0.47358,-97.21436969712265
-0.65331,-0.42492,0.73618,0.31768,1.03464,0.09449,0.19539,-0.97745,-0.01552,-1.96928,0.9716,-2.73283,0.73301,-0.60253,-0.27236,1.5538,0.5051758182365579
-0.5121,0.50815,-1.49563,0.16902,0.63756,-1.19701,-2.43789,-0.68091,1.64998,-1.55559,0.45151,1.13765,0.43164,-0.02547,-0.51381,1.11376,26.60004890689768
0.74475,-0.90513,1.30545,-1.36843,0.49151,-1.03687,-1.75079,-0.79797,0.09987,-0.58892,-1.28701,-0.1212,-1.09052,-0.3953,0.56127,0.74553,10.63946259316814
-1.22949,0.29772,1.51061,-1.07484,-1.26397,2.17911,0.18729,0.87957,-0.07426,-1.29026,0.45869,1.33694,0.545,-0.82818,0.77108,0.96842,0.28211049594140847
1.28136,-0.01557,0.30617,0.77817,-0.33395,-0.66814,-0.74048,0.62722,1.88473,1.47601,-0.71604,-0.02749,0.81207,0.75054,-1.96682,-0.6157,-23.622798935089758
0.98066,1.27606,-0.88111,0.46231,-0.73532,0.35827,-1.04219,1.44933,1.24357,0.64529,-0.84571,-0.53387,1.35722,0.94778,-1.21337,-1.78716,-24.794057172756297
-1.04634,0.53477,-0.46496,-0.00416,-0.83102,0.40215,-0.73894,-0.58881,0.42947,0.12878,-0.4866,-1.18467,-0.88025,1.5803,-0.11616,-1.17042,-92.58699284627589
0.88842,0.24429,1.19302,-0.20128,-0.44419,0.37024,1.59958,-1.36613,-0.5337,-0.42301,0.11875,-1.13307,-1.1593,-2.11212,0.45984,-0.0124,79.40251956799102
-0.75519,0.40459,0.94652,-0.8391,0.53167,0.70677,-0.44911,-1.049,0.44195,0.38278,0.23856,0.8489,0.44533,-1.67159,0.97256,0.36894,53.149435049162456
-0.04862,-1.39794,-0.68408,-0.61048,1.10171,-0.39935,-0.32977,2.05786,1.35529,-0.7313,1.21506,-0.88249,-0.42136,-0.62427,1.14719,1.63633,214.8758763247096
0.19643,-1.7415,2.14705,-1.08148,-0.76008,-1.60999,-1.45709,0.76654,-0.60455,-0.62586,0.61226,0.59038,0.47733,-0.21052,-0.32825,-1.20462,5.990564466862658
0.87581,0.32922,-0.31073,-0.78127,-0.31282,2.21915,2.28391,0.2771,0.21133,-1.41307,0.07398,0.91967,0.86125,-1.12966,-1.71295,-0.43229,-49.41245964333816
-0.42823,1.07314,1.26535,1.19111,-0.71634,0.88568,0.07785,0.00406,1.31615,-0.61801,0.68858,-0.03687,-0.27311,-0.81042,-0.28952,-0.00083,50.29167892658558
0.11933,0.02706,1.07334,-0.72281,-0.10937,0.19635,-0.97031,0.74181,-0.73194,-0.42812,1.9677,-0.50515,0.1294,0.92605,1.0653,0.24285,184.4934806313517
0.14346,0.75137,0.58522,-0.33743,0.90966,-1.89758,0.45368,-3.05782,1.07292,0.22278,-0.33045,-0.87445,-0.89492,1.6998,-0.44821,-1.21795,0.4860852770969244
0.91655,0.78801,0.82006,-0.7613,3.47915,-0.74102,1.23598,-1.59976,3.29775,-1.15287,0.14231,-2.07465,0.1879,-1.27546,-0.0049,1.76578,206.34358429104722
0.91719,-0.25482,0.53334,0.77124,0.35711,-0.37892,2.15901,-0.15055,-0.93634,0.59402,1.75507,0.68174,-0.26953,-1.15109,-0.24725,-0.10692,121.98023486625486
2.27904,-1.10817,0.20954,-0.8326,-0.9875,-0.53383,0.28909,0.01032,-1.23945,0.26171,1.79129,-0.44414,0.42396,-0.63032,0.26312,-0.23716,240.3166600965764
-1.65464,0.41788,0.57019,-1.21396,0.89941,-1.26413,1.05249,0.88753,-0.56193,-1.75426,0.2163,0.21813,-1.30882,1.07495,-0.86067,-0.82366,-181.08178012016242
0.73597,-0.50229,-1.94936,0.66373,0.14311,-2.38743,1.26169,-0.9583,-0.38079,-0.58913,1.1169,0.90484,-0.28143,-0.84268,0.41248,1.11708,137.75632451212888
1.47953,-0.33055,0.88157,-0.44349,1.29891,1.29908,1.28645,0.69953,0.89449,-1.22331,2.46375,-1.18989,1.08398,0.57323,-0.08042,1.46195,293.2699958532547
0.9067,0.08104,1.8638,-0.53932,-0.48566,-0.9982,-2.83429,-0.41694,-0.51723,0.43129,-1.20737,0.26909,1.20412,-0.55209,-1.59694,1.56544,-153.03210644940162
-1.6151,-0.89526,0.93972,-1.24038,0.0061,-0.98521,0.87177,-2.09569,0.14265,-0.73047,0.3489,2.16114,2.16447,0.18379,-1.35564,0.24353,-176.40741904241995
1.02451,1.20623,0.88726,1.22827,-1.679,0.01509,-0.90146,2.18643,-0.78871,-1.25047,0.75468,1.32708,-0.11156,-0.88501,0.17512,-1.70692,99.64471825734434
-0.36606,0.1803,-0.06017,-0.28911,-1.01049,-0.29386,-0.25111,-1.06448,1.71669,-1.4407,1.32411,-0.20328,-0.44334,-0.90462,1.07405,0.46595,210.20734105110083
-1.06805,-0.63528,-2.40489,0.01417,0.92977,0.70798,-1.21398,1.34894,1.50711,0.81547,0.58639,0.9013,0.35721,-0.08644,-1.06251,2.14608,-46.966519922154674
0.14097,0.87127,-0.38202,-1.49081,-0.06147,-0.7071,-0.14287,-0.48157,0.44106,0.4088,0.74236,1.39686,1.37201,0.55929,0.14553,0.00054,87.39891053009704
1.58836,0.60468,-0.92061,-0.15645,0.03469,0.90226,-0.02769,0.61357,0.88448,0.64993,-0.35478,-2.16832,-2.31967,-0.05807,1.11678,-0.555,200.5208465981146
-0.68899,1.01001,1.4627,0.85741,0.97028,0.48836,0.31881,-0.56345,-0.01677,0.80048,1.30418,1.05425,-0.64047,-1.96373,0.43017,0.30072,70.00050048740692
1.77378,-2.18112,0.39456,0.41307,-0.64693,0.46728,-1.59315,1.10752,-0.42331,-1.03257,1.87375,-1.77558,-2.38631,-0.61781,-1.32292,-1.26056,131.64096221292758
1.33212,-1.64111,1.64171,1.5475,-0.29479,1.35781,0.43752,-0.14559,0.18169,0.73686,-0.13366,0.5777,0.46409,1.69043,-1.53896,-0.81904,-20.941661957212435
0.91478,-0.24688,-1.11304,2.83831,2.92227,0.57503,0.26847,0.24611,-1.02354,-1.58095,1.5413,1.32022,-0.42074,0.61217,-0.0368,-1.02928,119.1813880424516
0.28217,1.18205,-0.13978,-0.5286,-1.02006,-0.29875,1.00299,0.11927,-2.09216,0.05302,-1.53191,-1.00064,-0.0514,-1.71669,0.81836,-1.4172,-108.0880862724268
-2.52364,-0.10905,-0.9135,0.23136,-0.69735,2.1568,-2.1762,-1.01774,-1.50526,0.27226,1.66634,0.82714,1.8903,0.70969,0.82338,1.05398,-62.48301445883901
-1.23758,-0.26112,1.6614,-0.29788,0.58534,-0.58035,-0.64863,2.04454,-0.16521,-0.45297,0.34657,-0.55215,0.21458,0.30191,-0.87331,1.05944,-129.09325866099715
0.57225,-0.22509,-0.33227,0.41547,-0.43427,1.34959,0.06421,0.20647,-0.4164,-1.27908,1.18726,-0.20205,-0.11414,-0.01696,1.12489,-1.48228,180.87393566241792
0.48749,-0.32112,-0.69738,1.29046,-1.66961,-1.23895,0.60906,0.30442,-0.22276,-1.12004,0.41695,0.13373,-0.33084,0.21725,0.50341,-0.11527,87.94994657047118
0.19784,0.8885,0.38594,-1.27804,-0.40077,-0.06756,0.46275,-0.35369,1.02874,0.60898,-0.57045,-0.49591,0.14647,0.63055,1.23037,-0.04381,106.4963975129715
2.29966,-1.09073,0.4178,-0.80159,0.46997,-0.80987,0.83067,-1.32852,-0.33174,-1.07549,-0.0553,2.1625,0.74177,1.56516,1.09776,-0.35869,217.07508181392015
-1.6644,-0.10855,0.16423,-1.0027,-0.93085,1.09795,-0.11574,0.10248,0.7095,-1.75586,0.629,0.24457,-0.02437,-0.32155,-0.11011,0.82451,-48.87272380753845
-1.64861,0.17549,-0.87644,0.36913,-0.0562,-1.02836,2.10624,-0.10317,-1.06862,-0.51052,-0.42709,-0.14113,-0.26305,-1.86612,0.72652,-0.24234,-130.31965473190033
-0.78351,0.67416,0.19632,1.70125,-1.2969,-1.39546,-1.39821,0.35603,-0.01734,-0.14173,-0.43839,1.65439,-0.11809,-0.13754,-0.77296,0.87646,-136.80723269131883
1.26303,-2.0449,-0.92206,0.68451,1.19146,0.47493,-0.54524,0.2773,0.24686,0.91834,0.22101,-0.58909,0.15489,0.69633,-1.45735,2.10864,6.265478753795392
-0.48817,-1.09965,-0.74012,0.37017,0.08029,-1.28885,0.70311,0.69519,-0.37909,-0.84681,0.52434,-0.07207,1.53577,1.0286,-1.51462,0.07023,-121.65446858824339
2.0928,-1.35929,0.34721,0.23555,1.28521,-1.53321,-1.01691,0.48777,-0.61603,-1.58159,0.27074,-0.77562,0.03951,0.60933,0.18815,-1.58387,147.8787783833951
0.7491,0.4461,-0.05294,0.45267,0.94834,-0.09819,1.05699,-0.58427,0.47887,-0.00417,-0.32259,-0.93973,0.22367,-0.22379,0.73007,1.15446,101.83992578061662
-1.04178,0.32343,1.60988,-0.64856,0.5809,-1.14331,-0.75448,0.94406,-0.73348,0.84846,-1.11676,2.1322,-2.01656,0.67407,1.10438,-2.22862,-93.99343384686013
-0.45777,1.06761,1.69426,0.5983,0.67018,-0.3437,-0.49826,1.20147,-0.08525,0.39621,-0.82255,-0.21619,-1.1041,-0.194,-0.04359,0.76397,-90.81699815184822
0.25,0.46178,1.11118,-0.24356,-0.10419,0.43771,-0.63907,-0.12745,1.51185,-2.04487,0.04262,-0.32837,-1.14952,0.75442,-1.34547,0.58047,-14.05258350752671
-1.07243,-0.40335,0.34905,1.07989,-0.3351,1.74705,0.88188,-1.08877,0.0797,0.89241,0.24572,1.53903,-0.53007,-0.02244,1.75425,-0.51121,73.36236183668771
-0.03749,0.33917,0.52113,0.02771,-1.30255,-0.4114,1.24674,-0.54916,-0.86465,0.64708,-0.95059,-0.76732,1.31432,0.62857,-0.8138,-0.88055,-157.92275650337535
1.54068,-1.35699,1.12933,-0.32491,-1.33047,0.48787,1.51424,-0.18293,0.67979,1.58813,-0.23553,0.18413,1.01175,0.44521,-0.78481,0.68382,60.73174493743709
1.92148,-0.74162,0.36658,0.89474,0.06747,-0.75946,-0.13763,-0.68041,1.19019,-2.46935,-0.84052,-0.39028,0.48874,-0.08888,0.41429,1.57473,153.28899565663082
2.10299,1.79812,-1.95102,-0.4396,0.11758,-0.22053,-0.06418,-0.4071,-1.03985,1.01269,-0.05301,-2.13253,-0.26069,-2.04154,-1.44713,0.23736,-7.0747946817112775
-0.10657,-1.04759,-0.68427,1.73336,0.68036,-0.30602,0.39018,0.09816,1.43385,-0.72666,1.37294,0.46611,0.26656,-0.71334,0.76392,0.33396,197.4691833119982
-1.82276,-0.05095,1.19783,-0.63371,-0.26936,0.15258,1.33711,-0.07966,-0.64205,-1.50749,-0.48735,-0.39474,1.7671,-0.50545,0.66244,0.68691,-133.08610151469344
0.77163,0.67205,-0.60889,-0.33375,1.70634,-2.00379,0.24483,-1.68757,0.41914,2.08379,-1.1624,1.07041,0.461,-0.07802,1.18003,0.31654,77.75395507196873
1.10428,-0.49212,-0.8258,-0.26464,-0.26887,0.64016,1.12672,1.13892,0.71074,0.27331,0.46074,-0.72813,0.15053,-1.6233,-0.21136,0.4837,119.31556379669215
-1.8728,0.63945,-0.91945,-0.09347,-1.1332,-0.02091,-1.14384,0.40056,-0.57725,1.18532,0.41869,1.34126,-0.42133,0.40704,-2.6126,0.67613,-308.37668380948037
0.74713,-0.41786,-1.08236,-0.2002,-1.05155,-0.57329,1.49456,0.64214,1.76336,0.03594,1.32484,-1.9029,1.85328,-0.58947,0.4214,1.31779,240.49897559652942
0.81485,0.53709,1.21685,0.65351,-0.48076,-0.01744,-0.27254,0.8419,-0.08393,-0.28801,0.74022,0.17231,-0.30953,0.42698,-0.90349,0.01102,36.446580755608366
-1.07965,1.50677,0.29115,-0.05841,-1.5148,0.80883,0.26056,-0.44046,1.27712,1.86822,-1.5132,-2.82179,1.31972,-0.08005,-1.01999,0.78449,-192.3680994013094
-0.97905,-0.12033,-0.02176,-1.01659,-0.56218,-0.04022,0.43911,1.25854,0.30989,1.42101,-0.55077,0.11616,0.1216,0.2933,1.72027,0.55047,34.317333066022606
0.1307,1.07268,0.83969,0.10552,0.67213,-0.23382,-1.13368,1.23673,-0.15014,1.60783,-1.77949,1.00712,-0.555,-0.85224,2.67351,-1.54296,77.58037865785391
0.12434,0.10154,2.16904,0.52444,-0.89776,1.47461,-1.11949,-0.30557,0.5172,0.85376,0.54018,-0.02251,0.70123,-2.85624,-0.83392,-1.871,6.191249307330335
-0.7484,-1.20367,-0.53327,-1.8102,-1.59628,1.36102,-0.89879,-0.05735,0.44577,0.38468,-1.93807,-0.95948,-1.53265,-0.08944,0.46063,0.56058,-126.06212279768029
-1.1348,-0.70811,-0.59987,-1.75664,-0.57451,-1.64141,-0.71526,-0.09398,-0.31115,0.98784,0.18646,1.48433,-0.8744,-2.0997,-0.03868,0.41034,-78.953792336949
-0.93067,0.91494,-0.45313,-0.45597,0.01003,2.12356,-0.89052,0.32212,0.30116,0.38874,0.6439,-0.26086,0.03626,-0.34239,-0.50904,0.64126,-43.71131229159824
1.10749,-2.23912,-0.64602,0.75216,0.29571,0.32331,-1.40223,0.31454,1.08649,1.71044,0.44482,-0.05958,0.29114,-0.03197,-0.71541,1.34292,97.95687214767831
-0.73502,0.92561,-0.45483,-0.13638,0.94173,0.89935,-1.65028,2.11349,-0.01531,0.58719,-0.61832,0.20634,0.07534,0.70868,-0.94608,-0.21506,-157.72244235556892
-1.26007,-0.82666,0.3583,-0.91569,-0.96257,-0.2684,-0.20001,1.27854,-2.37595,-0.6699,0.7796,0.22388,-0.07642,-0.22231,-0.95347,-2.03085,-198.5124824797418
-0.39536,0.97844,1.484,0.2254,0.22953,-1.11946,-1.60411,0.25191,1.52205,-0.69188,0.92932,0.92363,-0.54735,-0.60601,1.24241,0.25467,186.4159781225316
0.19893,0.87747,0.06038,-1.27551,0.85872,-2.31231,0.65647,0.90283,0.72478,-1.61628,-0.55696,0.05961,0.11578,0.26949,-2.25839,-1.93037,-154.52029657848385
0.72982,-0.54627,1.23105,1.13103,0.05051,-0.16019,0.46859,-0.52564,1.25683,0.40103,0.41762,-0.66545,0.82146,0.33704,-0.53228,1.20172,90.82808103874888
0.03864,-2.47256,1.92962,0.11068,-0.78066,-0.08543,1.56144,-1.38066,1.01329,0.49234,-0.14245,2.71862,2.2142,0.29825,-1.27831,2.45169,-55.99801316625723
0.59518,2.6016,1.01319,0.93508,0.21366,0.83025,-0.8436,0.75848,1.95608,-0.75113,0.12905,-1.4769,-1.41711,0.56657,-0.04844,-3.79595,125.81655892466422
-0.56034,-0.90514,0.9934,-0.33688,-1.41804,-0.86032,-0.57231,0.7947,0.20287,0.91048,1.04103,-1.60141,2.09115,-0.04543,0.97888,-0.90318,109.80364558215781
-0.21419,0.09239,-2.1842,2.79395,0.05818,0.24965,0.56263,-0.79445,1.37374,0.61099,0.23879,-0.14084,0.93553,-0.24969,-0.28635,0.82245,37.81819911261419
-1.00981,-1.24847,-0.07339,-0.15671,1.71646,-0.29474,0.27581,-0.0111,-0.14294,0.33525,0.99512,-0.76155,-0.39906,-0.00484,-0.14787,-0.12788,-18.481065031413205
0.42,0.09109,0.06634,-0.81273,0.25645,-0.68475,0.56553,-1.37081,1.23234,-0.28951,0.42645,0.78603,-0.87395,-0.46028,-0.20045,0.84636,93.24508505214466
-1.10647,-0.563,-0.61499,-1.37383,-1.40641,0.88774,-0.05282,-0.43646,0.36064,-1.54549,0.09438,0.90678,-1.46798,0.47856,-0.05753,0.31622,-57.00521514374682
-0.46277,1.02769,0.34451,0.36645,-0.08043,0.2324,-1.16079,-0.13149,0.41085,-0.76851,1.41754,-0.41457,0.27335,-0.33105,0.10503,0.72519,87.16369235875129
0.45077,-0.14949,-2.65842,0.34841,0.42646,2.35619,1.94673,0.61153,1.58221,-2.58613,-1.51582,0.20723,1.45287,-0.40399,0.55779,-1.14536,36.03492367951191
0.23873,0.39456,-1.66498,-0.25827,-1.28513,-0.25688,-2.06658,1.47815,0.77575,-0.25017,0.71478,0.18125,1.06788,-1.31654,-0.18733,0.16962,82.16148705943128
-2.03894,-0.84388,1.73222,-2.05748,-0.92051,-0.52778,-0.8208,1.16101,1.35861,0.56466,-0.63449,0.08889,-1.27208,-1.09467,0.04173,-0.75763,-119.75718991987497
1.02026,0.344,-2.37579,-1.10915,-1.32466,-0.40272,-0.55868,-1.3691,0.49602,-0.01014,0.59307,0.05134,0.35294,-1.40476,0.42112,-0.71357,158.92734289891823
2.33372,-0.31558,0.82153,0.57931,0.35314,1.45508,-1.0158,-0.4554,-0.08853,-0.56741,0.04228,-1.53077,-0.3866,-0.24956,1.24128,-0.18356,245.87995307054297
1.26514,-0.21453,0.57174,-1.30218,-1.25865,1.03139,-0.44567,-1.01237,-0.06017,0.3438,-0.20419,0.14471,-0.17388,1.12267,-1.75931,-0.76299,-55.655493056346614
1.86978,0.61973,-2.28643,-1.01568,0.42749,-0.96242,-0.7313,-1.0683,-0.11435,-0.85071,-0.61718,-0.51874,-0.23631,0.96344,0.41626,-0.204,111.22341694384637
1.31266,-0.98428,1.03486,-1.22477,-0.99229,-0.15959,-0.13476,0.33901,1.56564,-0.21266,-1.5161,-0.40125,-0.24608,0.13863,0.33266,0.89939,77.34676413604295
-0.53802,0.43219,0.91299,0.20753,0.97152,-0.41526,1.44481,0.14166,1.15907,-0.29216,-0.24935,0.41353,-0.90749,1.34608,0.4779,0.76981,29.72500408756821
0.09198,-0.56184,-0.40787,-1.27452,-0.06472,-0.70594,-1.72798,-0.13997,0.47951,0.31089,-0.72333,0.10067,-0.48788,1.5432,-1.45158,1.65662,-124.92010883263995
-0.10742,1.29863,-0.92606,-1.54055,0.57582,-0.92898,-0.19168,-0.62341,-1.21799,0.88027,0.97908,-0.07553,0.29194,-0.39187,0.01431,-0.22343,9.002854820360017
-1.24529,0.15763,-0.69445,0.84707,0.15382,0.81431,0.12161,-0.42016,0.09735,0.46936,1.39353,0.28536,-1.66377,-0.14739,0.88087,-2.63029,75.40759715372494
0.60309,0.71513,-0.75658,0.38671,1.28567,0.67413,0.57717,-0.27813,1.17995,-0.70478,1.59135,0.30914,-0.55281,0.90377,-0.71774,0.58506,143.00743724558012
-0.28562,-0.283,0.55138,0.42399,0.77779,0.30365,-0.37727,-0.46038,0.25635,-0.91097,0.20694,0.4961,1.20993,-1.67267,-0.23932,0.75338,-11.56999910196335
0.57661,0.16097,0.10651,-1.69076,1.52365,-0.17269,0.28512,-0.55385,-0.22139,1.15511,-0.34581,-0.34444,-0.26221,-0.80882,-0.25214,-0.54018,-10.290348022684917
-0.99016,-0.98076,-1.66686,1.74723,-1.24388,-1.87605,-0.65507,-0.11571,0.17763,1.58201,1.88933,0.86495,-1.95894,0.72867,0.30608,-0.11826,87.42486037542542
0.00152,-1.78385,-1.98232,-0.89305,-0.55532,-0.70732,-0.08707,0.12025,0.7527,-1.55829,0.51987,-1.06402,0.92853,-0.47781,0.50776,-0.11725,102.25108751111122
-0.45297,1.70773,2.00101,-0.46157,2.01025,0.0764,-0.89437,0.52439,0.16948,0.14011,1.21725,0.25457,-0.3941,0.1404,-0.14305,-0.27238,46.930769709224315
-2.09397,-0.43913,-1.06469,0.51526,0.32086,-0.60421,-1.57101,-0.04733,0.28828,0.36256,-1.02787,1.25554,2.59187,-0.52414,-2.23666,1.35236,-356.14820019956454
-1.05126,0.41343,0.72421,0.89632,-1.12561,0.59539,0.31367,-0.24989,-0.07618,-2.07668,1.32227,1.07506,0.3977,-1.9626,-0.13851,-0.31037,3.872042721450047
0.68368,1.01089,-1.36507,0.94914,-0.60366,-1.15171,-1.61323,0.2587,1.14196,0.74758,-0.95674,-0.74118,0.54083,-0.13541,-0.27407,-0.42574,10.989648257052222
-0.73236,-1.42296,-1.38806,-1.42513,1.86489,0.26976,1.5892,0.3467,-0.33966,0.56881,-0.4172,0.43379,1.03683,-0.65351,0.02998,0.46858,-87.91534803628564
0.85136,-0.21615,0.16883,-0.07647,0.28832,-1.00606,0.62586,-0.7729,0.86733,1.75282,-0.75004,0.07136,0.51746,-0.66598,0.42727,-0.14663,74.80854033424869
0.6239,-1.16044,0.40408,0.09364,0.27302,-0.43488,0.70356,0.96739,-0.44839,0.97399,0.90416,0.19381,0.21236,-0.07862,0.77671,0.97783,139.29452154840322
1.14574,-0.57033,-0.19072,-0.39112,-1.38414,-0.30466,-1.14239,0.80237,-1.21817,1.13933,-0.6002,-0.31097,0.31854,0.32266,-1.21426,-0.60087,-98.33263391238309
-0.04817,0.38234,0.87831,-0.32501,-0.11252,-0.98315,-0.60503,-0.36404,-0.25875,-0.55454,-2.74711,-1.52132,-0.62303,1.1611,-0.55401,-0.33348,-233.54594675681287
1.10519,0.02178,-0.26669,-0.00094,2.06844,1.61615,0.04121,1.14719,1.079,0.13695,1.8075,0.18031,0.54438,-0.91098,0.56291,-0.09578,278.6682700458855
0.66324,-0.7034,-0.69068,1.42696,0.30973,-1.63784,-0.89021,0.58861,-0.28726,-3.75735,-1.07955,0.02107,0.1824,-0.23204,-0.27201,-0.32888,-56.93183631057759
-1.31229,-0.17284,0.55136,0.84716,1.19676,-0.36109,0.47757,-0.46191,-0.36977,-0.63901,0.09944,0.26684,-0.41326,-2.07897,-0.8405,-0.39091,-156.47504436267369
0.33124,0.64892,-0.36262,-0.4052,0.71265,0.07192,-0.98938,0.44504,-0.28593,-0.82115,0.65441,0.41422,0.28045,-0.26705,0.44367,-1.68058,86.17839050935412
1.12829,0.36685,-0.28859,-1.04955,-1.55871,0.33477,0.83566,0.56296,-0.07327,1.11351,0.9527,-0.00594,-0.58332,0.22894,0.44416,-1.24047,168.1797264231923
1.34431,0.49454,-0.2958,-0.00213,-0.36058,0.56895,0.63394,1.29746,0.5371,-0.36422,-0.42942,0.72854,-0.75792,-0.69269,0.12335,-0.69299,93.9486345005893
0.5162,-1.41022,-0.51862,0.12882,-1.34885,-0.65348,-0.09302,-0.7569,-0.45697,0.44796,-0.43224,-1.66889,-1.00224,1.26145,0.22033,-0.44903,4.02867733118711
-0.34096,0.25631,0.83117,-1.2637,-0.03768,0.59556,0.43989,-1.57204,0.29864,0.64798,-0.40996,1.35049,-0.582,2.10624,-0.6537,0.01115,-83.76483583055818
-1.40756,0.63709,-0.38052,0.56906,0.98879,-0.1046,2.13754,0.04067,-0.23778,-1.54119,-0.72037,1.76916,0.18644,-1.53624,0.13815,-1.11939,-141.4031025679211
0.05161,-0.92613,-0.52497,-0.44391,-1.90804,0.72597,-0.05579,-0.42819,-0.21469,-2.0804,-0.69681,-0.83747,-1.92753,0.03146,1.78695,-0.35998,77.35730597547143
2.00266,-0.17229,1.4998,-0.60057,-0.09614,-0.85035,-0.19219,0.54437,-0.30701,-0.73021,0.44728,-0.55256,-0.02004,1.27122,0.85147,1.5754,213.47156511077284
0.65214,0.95997,0.24853,1.57293,-0.02138,-0.70063,-0.87643,0.22686,1.84589,-0.1096,1.08123,0.0767,2.37506,0.75654,-1.13785,-0.50705,110.08846785421682
1.86641,-0.69208,-0.87131,0.73495,0.81874,-1.3678,0.17801,3.16866,-0.81545,1.32217,0.88094,-0.45265,0.94231,0.33069,-0.62867,0.39924,106.04415711509272
-0.69075,2.1562,-0.56356,-0.10167,-0.18251,-0.10376,0.26798,-0.19481,-1.14753,-0.41672,0.51982,0.29024,0.07969,-0.01724,0.39754,0.00391,-30.241240071782556
-0.76586,-0.81481,0.34571,-3.27715,-0.17649,0.15326,-1.83804,0.18606,-1.11561,0.23884,0.69249,0.60023,-1.18294,0.00901,2.22696,0.97624,108.37373573509358
