v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,target
4.43555,2.67509,0.20569,-1.84293,3.69019,0.39473,1.05593,-1.28312,0.4148,1.82397,1.08974,0.61073,-0.43752,1.42852,-0.05764,0.37983,-6.9302,-3.34793,1
6.52866,-0.8617,2.50446,-0.8997,0.17272,-1.18545,-4.94364,-0.06627,1.59979,-1.51364,2.67105,0.22997,-2.78602,-4.54037,-1.43478,-1.6942,-1.23178,-1.58429,1
-2.44225,-0.85964,-0.35421,-2.27483,-1.65694,2.21131,1.08083,2.0983,-1.17216,-0.88308,-0.12961,-0.21424,3.60359,-0.69713,-0.98194,-7.03595,-1.68439,4.95756,0
1.41535,1.68385,0.97352,2.6743,0.93806,-2.4402,1.45716,-2.83997,-6.25209,1.10237,-5.52147,2.68418,4.88161,2.28452,-0.05574,-0.12086,0.09384,-0.33619,0
0.91094,0.84375,1.68295,0.86298,-0.75049,1.50913,4.29076,-3.87295,-2.16166,2.08003,1.45133,-3.07874,3.49012,-0.593,-1.44678,1.19391,-2.29892,0.08638,1
0.09707,-4.85572,5.14806,-0.10663,0.34859,-0.4114,0.47035,-2.38513,-1.24109,-0.53836,-1.36311,-0.4385,0.93219,-1.00878,1.28018,-0.4731,1.12774,1.50105,0
-2.5998,2.64935,-2.51725,-4.42236,-4.28569,-0.38271,-1.46026,-0.93515,0.02667,-0.08203,-2.01191,2.27418,8.76869,-0.84277,-0.94347,-8.5492,-0.31249,5.08357,0
-3.02126,-0.16381,4.59354,3.38444,0.63817,0.01644,0.56075,4.21638,0.09787,0.63032,-0.74311,0.13068,5.9507,-5.59186,0.76504,-1.33301,5.07808,7.33802,0
-1.18226,-3.07045,3.3245,-3.23772,-4.10082,1.88925,-1.15198,-0.9878,0.51676,-0.25744,-1.23964,-1.34427,-1.98424,-4.66738,-0.89429,-1.14012,-1.23317,-2.32143,0
0.40281,2.91438,1.76261,0.45729,-2.53897,-1.32291,-3.4166,-2.30852,3.7277,-0.39948,-2.65916,1.59528,-1.42001,-10.90571,-0.54203,3.68147,-4.77394,-3.23294,0
-0.47112,3.49601,0.63644,2.33,0.64439,0.77885,-1.40026,-1.44553,0.99273,0.2203,1.25599,0.47888,-2.51527,-7.64858,-0.28936,6.21551,-5.0294,-2.67836,1
4.50983,-0.14704,2.94861,-1.93765,2.92326,-0.53413,2.06789,-0.01197,1.40458,1.21784,-1.31202,-0.18519,1.33298,0.99734,2.36367,-2.35996,-4.60935,-0.72584,0
0.97872,-1.68432,1.41121,-4.74094,1.54821,-0.69585,0.45444,1.96751,-2.80982,-1.39645,3.63797,-1.45994,2.61692,6.62186,0.61592,-3.46382,-1.75254,3.52358,0
-3.78835,0.488,2.58483,1.66764,1.32599,2.17823,-2.78539,2.58713,-0.63631,2.53122,-0.86145,-1.52049,-5.38151,-7.37783,-0.38482,6.04067,-3.47774,-0.60541,0
0.59681,-1.10661,0.58206,-3.32321,-3.86238,-0.28871,0.0964,0.23307,1.80307,-0.77046,3.95143,-1.22518,0.8563,-2.50074,0.42372,-2.93131,-3.26798,1.57136,0
-5.21277,-2.17648,-1.11417,3.18221,1.6895,-1.55475,0.66044,-0.34229,-2.99878,-0.29635,0.0865,-2.52113,-6.53304,2.77174,-0.88266,9.83451,-2.13549,0.42551,1
-3.50607,-4.10097,-1.03486,-0.77253,-2.09523,4.35957,-4.16458,3.35691,1.1951,-0.85332,1.99394,-4.04749,-9.70537,-5.09803,-0.57875,-0.09631,-1.06025,0.53298,0
1.50037,-3.14853,1.89184,-0.27513,-2.8205,1.45339,-1.60574,0.97141,4.16275,-1.25616,0.72255,-0.31778,-6.73042,-9.75141,0.4618,-1.37968,-6.10741,-1.91667,0
-1.21917,0.35527,-1.32568,-1.11303,-0.35315,1.76714,-4.0369,2.73977,2.13732,2.02472,2.06559,-4.455,-3.30475,-3.2803,-0.13762,-0.3836,-0.70628,3.33377,0
-5.9217,-1.84416,-0.38558,-0.54283,4.61877,2.00973,-1.24274,-1.41383,0.00228,1.01424,-0.1267,0.09455,-4.42935,0.37219,-0.07397,4.73038,-4.51892,1.49973,1
3.57179,-2.41286,0.2671,-2.85222,-1.65571,3.67046,3.00506,-1.42974,-0.03253,1.70452,-0.33474,-1.36017,1.00346,0.9419,0.07885,-8.41876,-2.13335,-1.13756,1
3.43609,-0.54855,-3.02247,3.09892,-0.86617,2.0483,-2.57228,0.88999,-4.79381,-0.83808,-1.77507,-3.84263,-7.94531,-1.92414,-0.59143,-1.19924,-3.73165,-1.7864,0
9.04099,3.66535,0.76998,-3.1042,-3.76697,-2.16256,-0.35093,-0.07441,-2.18159,-0.60618,7.61681,-1.41049,5.31875,-2.02617,0.49938,-5.72183,-6.00825,0.92745,1
-0.59344,3.42571,0.9062,1.8867,1.51923,-2.47564,1.29925,3.91446,-0.39954,0.1105,1.24654,-1.23453,4.20957,2.69077,-0.86018,3.70535,4.62039,2.574,0
-0.27199,-2.12254,3.53381,0.23012,-1.3885,0.35035,1.58635,0.35875,-1.13669,1.53761,-0.70948,-1.34979,0.61694,-2.01502,1.48921,-0.00998,0.2037,0.37467,1
-4.1738,0.06318,-5.25251,2.73212,-0.77419,5.24823,-3.07874,0.19549,-0.92898,0.89433,2.97992,-0.76424,-8.20306,-4.80681,1.65656,1.964,-1.89537,-1.06441,1
2.52129,0.67358,0.35842,1.8932,-0.81168,-0.46801,0.80015,0.79399,-1.95393,0.65563,-0.78618,-0.66353,1.92962,-2.7588,-0.35247,-3.43961,-2.64713,2.67901,0
-1.937,0.80833,-1.01898,-1.58477,2.03917,-1.04725,1.10658,3.78683,0.19052,-0.05658,1.6536,1.94549,0.51187,3.53662,1.61296,0.0361,-2.29721,1.67713,0
-0.42287,-0.42355,1.91952,-2.48102,-3.22268,-0.20965,-0.37771,-0.74972,1.39413,-0.68802,1.32091,2.47633,3.38081,-4.96935,2.0694,-3.61624,-2.3905,1.20561,0
1.15401,2.65902,0.46764,1.27686,2.19485,0.6652,-0.41654,2.03419,-4.52271,-1.30118,-4.63678,1.85853,3.20622,-0.55566,0.20014,-3.86592,-1.65254,1.42975,0
-1.39318,0.57839,-0.73545,2.24917,-3.16708,2.51658,-1.7894,0.4808,-1.2,-0.13285,-1.17439,-1.75156,-5.03562,-5.89631,0.13462,2.64439,-0.15771,-3.33268,1
3.87491,4.6809,-1.46702,2.40436,-4.67578,0.51493,-3.61439,-2.39366,4.06257,-0.52684,0.93956,-3.61765,-0.34769,-10.61482,-0.90999,0.71994,0.02234,-1.24862,1
-2.53527,0.13,-0.94917,-0.95528,0.39503,0.95283,-0.52049,1.73136,-0.94543,1.67824,1.67459,-2.00419,-0.59989,1.22964,0.08151,0.58052,-0.67788,2.45458,0
0.66942,3.6213,1.61721,0.23462,-0.78911,-2.50917,-1.93349,0.49061,1.13734,0.03792,-0.58823,-1.894,-0.28489,-3.08924,-1.02836,6.23482,-0.73664,-1.99662,0
-0.00937,2.50022,0.37358,-0.4839,-0.37035,-1.2176,-0.44282,0.18266,-0.20283,0.83901,0.56801,1.27448,4.82052,-1.02509,-1.79673,-1.20018,0.26048,2.26351,0
2.591,-2.59063,0.66154,-4.3111,-0.52639,5.53976,3.38329,-3.75439,0.18257,0.96698,0.12508,-3.35884,2.04902,2.90282,-0.58619,-7.70697,-0.83155,-1.14354,1
0.03662,0.05916,0.81997,2.17288,-0.04448,0.58947,-0.55894,-0.65166,-0.64155,1.28902,-0.45966,-0.256,-1.37126,-3.18572,-0.9097,1.86741,0.03452,-0.76695,1
1.82842,-3.75946,3.13831,3.47025,-2.89355,-1.52837,1.22324,-4.15931,-3.98895,0.46216,-0.36091,-0.8487,-0.45775,-2.16847,-1.08947,1.9114,1.57876,-0.96814,0
1.03607,-1.2605,-0.7974,1.04956,-0.61032,2.27739,-1.12447,0.69515,-1.10277,0.71815,0.96808,0.59275,-3.1822,-2.56134,-1.56861,-2.47194,-0.75057,-0.98558,1
-3.9431,1.22315,-3.15403,-3.82733,-2.63642,2.06992,-3.81793,-0.21179,-2.11464,-2.99291,-4.05075,0.56685,-2.78872,0.32615,-0.43417,-0.92058,-1.64687,-3.06883,0
0.36273,1.02937,1.31567,-0.51733,-2.00001,-1.46724,-2.35958,-1.5624,1.28442,0.45919,1.33734,-1.42451,0.1284,-3.5286,1.22318,3.13202,0.13617,-0.43841,0
-1.4839,-1.00508,1.78112,3.20039,-4.18734,2.55642,2.01636,0.02142,-3.72183,-1.3573,-0.38761,-2.593,-0.9524,-4.86622,0.70758,1.32063,1.40478,-1.17863,1
-3.04777,-2.56805,1.95229,-1.60945,0.47655,-0.4315,-0.35779,1.70174,1.11731,0.37162,-0.12267,1.94212,-1.82561,-1.52894,2.34381,0.65937,-2.75458,0.9161,0
-1.56405,-2.06852,3.36003,-3.44228,1.06181,-0.34269,-3.53962,3.3304,0.15756,0.77568,-1.01224,1.21384,-1.24689,-1.36705,-0.97101,-1.15124,-0.999,1.23047,1
4.4194,-1.56505,-2.03132,-2.99803,-2.38458,-2.43414,-1.53205,0.97125,-1.19494,0.47081,4.90781,-1.82879,-1.18708,5.89649,0.18484,-3.07062,1.19621,0.05607,1
2.0462,-0.686,0.33435,0.44611,-3.76444,1.84877,3.63649,-2.79055,-2.84454,0.26563,1.1691,-1.59123,2.53802,-1.76621,-1.81722,-3.8545,-2.38054,-0.14599,1
-1.92073,-0.84246,-0.9945,0.15253,0.17546,1.74712,-2.66912,0.75398,-0.61565,0.77769,-0.2872,-1.6879,-1.82031,-1.71177,-1.4231,-1.25961,0.28568,2.71951,0
2.1701,-3.16977,1.45784,-2.74863,0.808,3.95994,-1.44646,-2.52647,-0.61527,-1.62704,2.38949,-2.58242,-1.26814,2.64056,0.07331,-2.84377,4.09258,-1.83239,1
1.55722,-0.30568,2.25088,-0.5591,-1.00018,-0.75797,3.81962,0.90517,-2.02641,-0.0777,-1.23398,-0.41636,2.76649,0.81058,0.95466,-2.03789,-2.9806,0.23622,1
-3.44181,0.59903,2.54331,-2.30957,-0.27135,-2.26851,-2.60733,0.06532,1.05785,1.04432,-1.826,-1.80833,1.18458,-1.59477,-1.07677,4.19994,-0.61389,2.19597,0
-2.15896,1.53885,0.30452,-0.4416,-0.3457,1.45859,-2.65182,0.60358,0.09653,-0.43199,-1.03319,-2.46682,-4.89561,-4.20517,0.2759,5.14152,-3.49808,-2.56913,1
3.55934,-2.59307,1.07965,-1.70845,-3.49901,4.64178,-0.6586,-1.06433,-0.59332,0.01389,1.33213,0.21247,-0.01882,-5.30462,0.06227,-9.34085,-0.91951,-0.98032,1
-3.27111,0.96759,2.77157,3.34954,-1.0868,-2.80749,-3.24028,-1.35993,3.66068,1.1396,-3.12077,-3.17371,-2.879,-7.04142,0.58077,10.79699,2.89998,-0.55745,0
-0.15772,1.42368,-1.2661,-1.25652,-2.21036,-1.74376,-0.84675,-1.23474,-0.53263,0.13444,0.07591,-0.70353,4.88548,0.08872,0.26328,-3.08532,-0.13144,4.2231,0
0.16782,-0.84615,2.9961,-1.02603,0.57478,-0.18117,-0.39899,0.52302,-0.59239,-0.31353,-0.15077,0.43725,-0.72816,-0.30914,-1.61003,1.91564,0.10506,-1.99261,1
0.08122,-0.08733,1.10048,-3.07517,0.39974,3.43836,-2.90934,2.58909,-2.46235,-0.31911,-5.24625,-1.44255,-6.54957,-1.43179,-1.14624,-0.36453,-4.51156,-5.55444,0
-1.99746,0.59271,2.83804,0.28884,-1.34624,0.18464,0.74719,-2.08119,-2.61446,-1.30828,2.26291,-0.48201,0.96884,-2.19434,0.51849,5.47181,-0.5292,-1.74801,1
-3.12718,-0.1787,1.6773,-4.95043,-2.31225,0.22268,-1.45071,2.19988,1.1287,0.13189,-0.00584,0.26325,2.79876,-1.32734,-1.89733,-2.79644,-0.73285,2.19101,0
-1.74098,2.84805,-2.25396,-2.77211,0.26615,1.23787,-2.04575,0.29471,-2.12531,-0.62347,-4.94033,1.01641,2.73248,1.31604,0.24863,-4.27919,-1.79874,0.98936,0
-0.91995,-0.59189,-0.96291,-0.18036,-2.30528,1.41593,-0.99866,-0.88656,-1.68194,-1.00308,-0.47432,-1.29003,-0.56817,-1.90295,0.88417,-1.94303,-0.77482,0.87368,0
-1.03607,-5.32585,3.44489,1.4335,-5.24852,1.77076,-2.19915,-1.59438,-3.01514,1.84644,0.05264,-3.684,-9.72848,-5.0339,0.24723,6.60192,2.08781,-6.85908,0
-0.77616,0.7705,-4.71763,5.53241,-1.28793,0.63776,-3.37242,-0.35249,-1.15133,-1.73755,4.66475,-2.0134,-13.15621,-4.32354,-2.58778,10.82051,-2.79764,-5.80437,1
0.09563,0.93657,1.03894,0.57992,0.53779,2.43001,-1.96702,0.16982,0.57018,1.06074,-0.2437,1.14818,-1.99807,-6.12664,-1.02032,-0.03025,-2.63342,-1.56178,1
0.69567,-1.72647,0.55833,1.61317,-7.26549,0.76531,-1.4127,1.12863,-3.02802,-0.26434,2.88191,-3.13474,-1.42583,-6.17851,-0.18867,-2.03211,1.69704,0.97484,1
-0.07081,-0.19121,1.91783,-0.29819,2.58335,1.81325,2.78404,-0.83872,-1.67733,-1.40309,2.31107,1.56455,1.99052,1.25249,-0.26047,0.07001,-1.78048,-0.45822,1
-0.67292,1.18913,0.82442,-0.73125,2.32445,5.01424,0.54912,-3.43375,1.37538,1.51321,-0.20606,-1.86682,-1.35629,-2.75169,-1.31626,1.85056,-2.58354,-2.98034,1
-0.20783,-0.67108,-1.35458,0.84386,-1.65636,0.95808,-2.52587,-1.10069,5.24504,-0.9038,-0.09693,-0.51938,-3.9632,-6.67103,-0.98468,-0.0766,-1.18422,-0.27339,0
-2.09598,-2.79393,-0.909,-2.12048,-2.97966,3.3591,-0.52292,2.56504,-0.4297,0.47794,0.09052,-1.38887,-1.6542,-3.1132,-1.45544,-6.88417,-2.88131,3.21702,0
-2.15095,-2.22684,0.84612,0.85492,-3.97258,3.7014,0.29822,-3.01141,-0.59505,-1.15342,-0.45912,-3.67838,-4.07779,-6.48667,0.58736,1.58173,-2.40896,-1.85586,1
-3.33166,-2.26135,0.95961,0.47916,2.92061,0.6158,-0.40287,1.91901,-0.74524,-0.2541,1.18624,1.53018,-3.93773,-0.08707,-1.00527,3.04157,-2.42328,0.63857,1
1.77399,0.55875,0.03069,2.83734,0.59347,-1.23524,-1.0195,-3.8167,-3.92992,-0.56111,-3.32746,-0.88774,2.70346,0.45182,0.0771,-0.3204,1.78524,1.7516,0
-0.68887,0.59313,0.90011,0.16758,0.34342,1.45044,3.05675,-0.98865,-0.32645,0.25694,-0.80816,-1.65938,0.79894,-0.05055,0.50752,1.35041,-2.05777,-0.79902,1
2.2218,1.84968,2.27903,-1.97991,-4.04575,-0.9535,-2.14042,-1.89322,1.2425,-0.30348,0.97482,0.46074,2.08686,-7.59736,-0.98963,-0.97831,-3.99949,-1.0864,0
-0.50471,1.01547,0.18318,2.08749,1.22219,0.31532,0.8561,-0.19459,-1.88839,0.9909,-0.76174,-0.9108,-0.90807,1.19393,-1.89661,3.89965,1.368,-1.70961,1
-3.51813,-3.65526,-0.45634,-3.20825,-3.56435,3.56207,9.46398,-3.87632,-3.84097,0.77345,-0.5086,-3.83024,3.76199,9.85838,-0.96937,-2.28447,1.72105,-1.5838,1
-3.06762,0.53918,-1.90242,-0.84071,0.71588,-0.15204,-1.62219,1.22558,1.10485,-0.18393,-0.05079,0.0949,-2.65243,-0.75204,-0.97954,1.76059,-3.54613,1.26289,1
-1.02323,0.29767,-0.01442,1.38096,1.75504,-1.77468,0.40162,2.79981,2.49333,0.81726,0.50421,0.13299,-4.57702,-0.10212,-2.52988,5.93781,-1.77923,-1.76003,0
-0.87143,1.02772,1.24887,0.22703,0.98606,1.17924,0.2098,2.68573,-2.21183,-1.29488,-1.23199,-0.71869,1.14537,-0.84094,2.06224,-0.86487,-0.84067,1.5663,0
-2.77852,-0.10936,-2.07009,-0.83769,1.19864,-0.90573,-0.49847,0.90106,1.8314,0.51808,0.18038,0.26448,-0.67096,-0.05658,-0.4869,-0.36546,-4.33958,4.02352,1
0.10603,3.80098,4.38796,-1.5379,0.94443,-2.55281,-0.99066,2.90204,-4.16675,-0.33738,-0.2003,-1.43316,5.39254,-0.02555,-0.35558,2.81783,-1.31382,2.3072,0
-1.08361,-1.8161,-0.43363,0.63257,0.30015,0.80966,-4.98168,0.44805,-0.15735,-1.07086,1.93176,0.35647,-7.96493,-4.41563,-2.44065,3.4281,-2.66904,-1.73086,1
-3.29943,0.32395,3.8114,1.32544,-1.99046,-2.50297,-1.43312,1.00473,2.75134,1.13889,-1.35508,-0.9146,-2.94734,-6.91812,1.25025,9.00976,-0.59136,-1.86332,0
-1.27058,-1.60633,0.56984,-0.23541,-2.8267,-1.73196,-2.12123,-1.62344,5.27235,-1.27338,0.20611,-3.66998,-4.59291,-4.02502,1.25452,5.53927,0.35679,-0.98286,0
-2.29879,-1.13973,-1.33412,0.02674,-0.393,-0.26198,-2.45951,-3.24664,-3.79942,-0.21021,-2.08437,-1.1915,-1.21049,3.08974,-0.23218,2.21508,2.4527,-0.09587,0
-0.25091,0.98986,2.66512,-1.14813,-1.26713,0.99998,-3.44684,0.06805,0.64323,0.11023,-2.75917,0.05092,-2.45224,-6.70917,1.08733,1.87364,-2.29383,-3.27245,1
-1.75919,-0.92019,1.59896,-1.5874,-1.00336,-0.06607,5.45043,-1.6325,-2.04938,0.5908,-0.77178,0.44952,2.94885,4.14472,0.08948,1.05154,-1.30593,-1.85232,1
-2.62764,1.44379,1.61776,-4.44859,0.6617,-1.1134,-2.09277,1.1493,-1.63966,0.59709,0.62807,-0.41215,1.4137,1.48066,-1.35477,2.27011,-3.36823,1.05362,0
1.32456,-0.34851,-1.5916,0.03177,0.88251,2.32212,-2.66478,5.83901,-1.00305,0.83794,-0.36953,-2.56311,-5.08117,-2.96959,0.33332,-4.83688,-5.04282,2.91526,0
-0.74463,-1.8738,1.69141,1.85639,1.93293,1.00999,0.21887,1.17164,0.01871,0.79268,-2.49551,-2.5537,-3.26174,-0.57243,-0.33892,2.23845,0.83196,0.16022,1
0.03764,2.32073,-1.39694,-0.14457,2.8316,2.15994,-1.56267,1.61545,-3.75188,-0.13661,-3.00382,-1.39469,0.60482,1.83381,-0.80984,-2.55547,-1.25577,1.68173,0
1.98786,-1.20881,1.80258,1.26635,-1.66372,0.13292,-0.67145,0.30197,0.77206,-1.24095,0.06656,-1.14857,-1.19912,-5.70404,-2.17008,-1.57747,-1.95045,0.95621,1
-4.19841,2.55456,-0.98201,-5.71476,-3.59025,0.95828,-1.0583,4.21169,4.60169,1.49901,2.12187,0.02075,4.14491,-3.88188,-0.03196,-4.78252,-3.0019,4.43159,0
-1.02848,-1.7983,0.1337,-1.71123,-0.60105,5.13185,1.8813,-2.91694,-0.56923,-0.44254,-0.57218,-0.67289,0.48212,0.00111,0.42047,-3.83188,0.29787,-1.61297,1
-0.08122,1.88094,5.02058,1.23427,-3.00872,-2.08211,-2.55224,-0.42502,2.9123,-1.01879,-2.34152,0.75434,1.44601,-12.37851,-0.316,3.20936,-2.66517,-0.1217,0
-1.2572,-2.58459,-0.08078,1.95317,2.62402,-0.77956,-4.18673,0.66933,-1.90802,1.28112,3.19222,0.70593,-8.29151,-0.89739,1.10663,6.21262,-1.92402,-0.95821,1
-0.95281,-5.98065,1.38809,0.5018,-3.37741,0.7473,-2.11588,-0.4806,-3.01819,0.81956,-0.96735,-4.16006,-13.30718,-1.03488,-0.63346,7.33557,-1.34988,-7.27093,1
-2.39712,-3.5889,3.28742,-4.83115,-0.47762,4.79106,-1.21642,4.04827,2.06834,-0.29546,-0.10102,-0.6265,0.94949,-4.945,-1.4559,-9.1651,-2.33944,4.82384,0
2.18597,-0.69052,3.84131,0.92811,0.14668,0.74147,-0.82847,0.08722,-0.4936,-0.98611,0.45106,2.14379,-0.58657,-5.0619,-1.10751,0.05343,-0.46147,-2.44722,1
-0.64479,1.7776,-1.32378,0.6813,-0.26131,3.79779,-0.39918,2.4003,1.11507,-2.11099,0.04577,3.01743,0.02751,-4.36581,0.79263,-3.99268,0.35351,-1.1424,1
5.39651,1.69391,0.37362,-1.23875,-3.27093,1.87577,1.057,0.8088,-1.59454,-1.62734,2.07809,0.74163,4.44691,-3.99553,-0.28104,-9.23847,-3.1428,0.57673,1
-2.45531,1.95789,-0.09609,1.68095,0.9195,1.24313,1.40278,-4.02791,-1.7178,-0.29938,1.13701,-4.77718,-2.33056,-0.31436,0.18322,9.27089,-2.94942,-1.94518,1
-2.91584,-2.95964,-0.2803,3.98502,4.75039,0.09099,3.21305,-2.69027,-3.90601,-0.93051,3.65578,-0.53,-4.54543,5.7615,1.01518,8.88187,-0.5601,-0.68237,1
3.32349,1.45134,2.77833,-0.99846,1.4754,-1.36704,0.87392,-1.89298,-1.94855,-0.75028,3.69451,-0.96336,2.91359,2.04401,-1.38322,2.65086,-1.05069,-0.96997,1
-0.96335,-1.54911,0.88119,0.95016,-0.22405,2.71898,2.3682,-1.91946,-0.3641,-0.58616,-1.97811,2.25998,-0.33086,-2.44406,-0.94666,-1.61584,-1.29975,-2.17775,1
1.50838,-1.36819,4.36588,1.09719,0.80994,0.02114,-1.26942,2.30269,-0.70189,0.38386,1.09738,1.67166,-3.10602,-4.6818,-1.62805,2.26674,-1.18082,-2.50534,1
0.26089,3.0026,0.12992,-1.36215,-1.53378,0.10253,-2.51082,0.32164,-0.44106,0.35612,0.44962,-3.41792,1.20676,-2.4881,-1.19582,0.90335,-0.94463,1.05843,0
2.42415,0.32136,0.97688,2.72845,0.66551,2.43238,-1.53442,0.34675,-0.85822,0.38016,0.32003,-3.35146,-1.99407,-5.3123,-1.50447,-0.78256,-1.02778,1.26671,0
-0.35062,-3.16721,2.94714,-1.92363,-1.20365,2.68572,6.07474,-1.32482,-1.80572,1.12383,-2.17418,0.84666,1.92404,2.15562,-1.05048,-3.40171,-1.49487,-2.88878,1
0.38556,0.47077,1.58828,-0.38702,-1.1137,-0.12537,-1.4914,-0.53408,-0.45915,0.28185,2.258,0.90546,-1.53156,-3.97492,0.21711,2.4595,-2.72374,-2.10486,0
-3.77378,-4.03804,-0.38159,-1.47702,-4.01444,3.03653,-3.081,-0.09528,-2.91282,0.31317,-2.06049,-1.19712,-8.92519,-2.0745,0.1222,2.06157,-0.47265,-5.2308,0
-0.88588,2.78163,1.30746,-0.62383,-1.55575,-1.73278,1.08241,3.94515,-0.29732,0.24408,2.62912,-0.55453,2.27256,-0.75396,-1.45271,2.65157,-0.63617,0.62991,0
1.99276,0.72551,3.34517,-1.12015,0.19973,0.99093,1.07302,0.12103,0.63316,0.55216,-1.17487,1.57598,1.08339,-4.5399,-0.77575,-1.55642,-4.70562,-2.05715,1
-1.20967,-1.09591,4.83626,-1.50654,0.1694,-1.13658,-0.93253,2.1606,-2.05177,0.24792,0.72946,-0.73648,3.32231,-2.59648,1.71877,-0.69592,-1.62874,4.72132,1
1.51744,-2.52302,2.28036,1.55182,0.97212,5.58871,-1.09867,0.43924,0.90182,2.11121,-4.2619,-1.44469,-0.65704,-5.62204,0.20638,-7.06532,3.16407,1.04201,1
-3.66075,-0.10611,2.05371,-0.40713,-0.32481,-1.17604,1.25792,4.29197,-0.54278,0.06107,3.31187,-1.52896,5.22134,0.65281,0.40202,-0.30866,2.71079,7.23925,0
-3.65565,-0.34899,-0.02631,-2.56581,-2.07928,3.00439,-3.6408,3.50326,2.16961,-0.87791,0.49133,-2.80932,-6.02479,-4.7465,1.77443,1.85183,-1.42283,-1.41351,0
-2.11414,-2.43394,4.1608,-2.30513,-3.13807,-0.5069,-0.36753,0.70354,2.18612,1.59264,1.34135,-1.52859,-1.34001,-3.92853,-0.06008,2.9796,-0.13474,-0.86457,0
-3.44956,0.04324,0.82933,1.44677,1.78112,2.28059,-2.52128,-0.06698,1.20481,0.79203,-1.49522,-2.00153,-7.75737,-6.49832,0.58078,7.17463,-5.40544,-2.25956,1
2.55521,-2.37437,4.29824,2.75044,2.39159,-0.38729,0.48076,0.63375,-1.18823,2.48364,-0.57063,-1.81819,-0.22615,-2.71343,-1.08562,-0.04898,-0.63396,2.69789,0
-0.57702,0.32091,1.66583,-3.56873,2.18338,4.39913,-2.88942,2.25273,1.61202,-1.53413,-1.27997,3.98324,3.14458,-3.92551,1.22859,-8.59526,-0.17228,1.76604,1
0.9832,1.20953,-2.1086,-0.76953,0.86777,0.27346,-3.3231,-1.63491,0.26685,-2.09961,0.88203,-2.76926,-0.94326,1.40083,-2.75549,0.49344,1.18653,0.87409,0
-1.38144,-1.4736,-0.4381,-1.47816,-1.24292,0.89394,-1.66243,2.6566,-2.37894,0.18947,-0.22303,-0.63882,-1.96633,-0.15769,-0.80343,-2.64511,-1.57884,1.52826,0
1.01014,-3.54011,-2.08539,-1.1748,0.99879,4.10536,3.07357,0.22214,1.36972,0.92877,-4.78048,-0.57006,-3.77615,1.6933,-0.69263,-7.57515,-4.24981,-1.01064,1
0.78641,-3.18348,1.20551,-0.00684,-0.48599,5.77472,5.19225,-1.89831,-1.92708,-0.9907,-2.59497,-5.21498,1.59624,3.29465,-0.37188,-5.28972,3.86928,-0.25744,1
0.39073,-0.98689,2.36604,1.74903,-1.23804,-0.36974,-3.21709,3.33545,1.28126,-1.48909,-1.51432,-0.50586,-1.98628,-7.50076,-0.74945,-1.19396,0.10497,2.24758,1
-2.17926,-1.59922,2.81391,-3.18556,4.56473,0.90405,5.60118,-1.51299,-1.31902,-2.43114,-1.326,1.7624,9.69194,6.99313,1.5247,-5.62508,-0.5345,5.84732,1
0.15878,1.44436,0.11446,-2.19336,1.78254,1.57926,-3.67703,0.09848,-1.38659,-1.46084,-1.00402,-2.54786,-3.5442,-1.20213,0.79678,1.71542,-4.58509,-1.19675,0
-2.39835,-2.03986,2.97567,-2.74053,1.42672,-2.17071,1.14011,3.7237,0.52028,-0.13882,0.88234,0.35824,1.4621,2.71509,1.67317,0.39896,-1.29986,3.40039,0
-2.56541,1.51095,2.12905,0.11386,-2.2725,-2.19382,2.28554,4.98048,2.49843,0.55746,3.00691,1.01168,4.40296,-3.70207,0.61188,0.55842,-0.16533,4.02168,0
0.48338,-2.51838,-1.53384,5.58752,0.97418,-0.83868,-3.50701,0.1488,-1.56449,0.47833,4.15357,0.05647,-10.25714,-3.44557,-0.41255,6.94076,-1.0254,-1.82627,1
-2.679,-4.63781,2.87044,-0.52431,-3.64698,0.05262,1.17923,-1.47272,-2.76177,1.23275,0.1523,-0.79956,-2.09011,-0.28762,0.25844,2.34612,1.18083,-1.74815,0
-0.33386,-1.36689,0.17282,-1.23901,-5.14989,0.86539,-3.23822,-3.73032,3.9838,-1.25639,1.22467,-1.54355,-2.57447,-9.37559,2.33046,-0.58866,-3.23389,-0.20422,0
-0.94564,-3.13933,2.76496,2.86073,4.16336,-4.47323,4.75014,-1.82304,-3.30407,-1.23665,1.33932,0.82213,-0.17272,8.28852,0.71309,8.57633,1.14653,-0.31456,1
-1.57246,-1.76053,3.48729,0.06505,-0.49509,0.70593,-2.02148,0.4748,-1.62749,-0.09825,-0.20292,-1.5548,-1.68725,-4.69346,-0.24614,1.73592,-1.49694,1.2082,0
0.56387,-4.09049,-1.42827,-3.5062,-6.07357,-0.23567,-2.09259,-4.41108,6.10656,0.04963,3.56373,-1.60527,-5.99157,-5.0983,0.22171,-0.40288,-4.27355,-2.45051,0
-3.35661,1.12969,1.97815,2.20385,-3.07176,0.48569,-0.75848,-0.89122,-2.50952,-0.58239,2.89641,0.11057,-0.57158,-6.71752,0.31551,6.07015,-0.70657,-1.10021,1
